# Source: https://download.glycosmos.org/glycosmos_glycans_list.csv
# GlyCosmos snapshot date: 2026-08-10
# Source subsumption level: Base composition with linkage
# Source base-composition records: 8115
# GlyCombo-compatible canonical lookup records: 3398
CompositionKey	GlyTouCanAccession
Hex=8;HexNAc=6;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G05547KW
Hex=8;HexNAc=6;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G66411UI
Hex=8;HexNAc=6;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G90400UF
Hex=8;HexNAc=6;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G34083RX
Hex=8;HexNAc=6;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G04499WF
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G80723WE
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G02410TC
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G40825BL
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G15423NL
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=5;dHexNAc=0;P=0;S=0;Ac=0	G47290NH
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G33580WI
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G65076TR
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G34674KB
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=4;dHexNAc=0;P=0;S=0;Ac=0	G39696NM
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G67353XA
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G27697LM
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G25789CA
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G95781QM
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G87416TB
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=4;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G12769SQ
Hex=8;HexNAc=6;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=5;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G45947UM
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G67475FI
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G37862BB
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G42069PF
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G16843NW
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=4;dHexNAc=0;P=0;S=0;Ac=0	G06067AU
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=5;dHexNAc=0;P=0;S=0;Ac=0	G21199FA
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G40521EE
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G01266PN
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G38466HU
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G64173JR
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=4;dHexNAc=0;P=0;S=0;Ac=0	G19820SC
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G03827KC
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G13859DQ
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G12111UK
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G48523FE
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G71819DQ
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G44116RI
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G27003EZ
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=4;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G26219KR
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=4;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G72525AM
Hex=8;HexNAc=6;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=5;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G06431CW
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G06242AY
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G20797MF
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G29410NR
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G02969PJ
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=4;dHexNAc=0;P=0;S=0;Ac=0	G00723WS
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G57069NM
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G65748UT
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G68569VK
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G74675QN
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G56177ZL
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G32306OL
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G83288FQ
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G95783EA
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G33169WN
Hex=8;HexNAc=6;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=4;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G43463UR
Hex=8;HexNAc=6;dHex=4;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G98641CC
Hex=8;HexNAc=6;dHex=4;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G03356LI
Hex=8;HexNAc=6;dHex=4;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G38711FD
Hex=8;HexNAc=6;dHex=4;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=4;dHexNAc=0;P=0;S=0;Ac=0	G29224IZ
Hex=8;HexNAc=6;dHex=4;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G49455RC
Hex=8;HexNAc=6;dHex=4;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G25198FN
Hex=8;HexNAc=6;dHex=4;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G20956YF
Hex=8;HexNAc=6;dHex=4;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G85467KA
Hex=8;HexNAc=6;dHex=4;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G86419WX
Hex=8;HexNAc=6;dHex=4;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G16924AN
Hex=8;HexNAc=6;dHex=4;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=4;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G74336XK
Hex=8;HexNAc=6;dHex=5;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G56202CU
Hex=8;HexNAc=6;dHex=5;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G25093YZ
Hex=8;HexNAc=6;dHex=5;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G16784XQ
Hex=8;HexNAc=6;dHex=5;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G81723ZN
Hex=8;HexNAc=6;dHex=5;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G92766IY
Hex=8;HexNAc=6;dHex=5;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G96508KY
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G75568BH
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G09169ZB
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G81113WI
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G69063II
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=4;dHexNAc=0;P=0;S=0;Ac=0	G76666QB
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=5;dHexNAc=0;P=0;S=0;Ac=0	G44067YJ
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G25929QB
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G53797JL
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G65978JF
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G48727PZ
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=4;dHexNAc=0;P=0;S=0;Ac=0	G62909OJ
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G12942NE
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G08048ZI
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G63194WT
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G64729GP
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G23752IC
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G80008ZL
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G95201SQ
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=4;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G60523GU
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=4;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G39435MU
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=5;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G51654CO
Hex=8;HexNAc=7;dHex=0;HexA=0;HexN=0;Pent=0;KDN=1;Neu5Ac=0;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G88210QS
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G55216FT
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G44329NA
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G68146KP
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G35316PN
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=4;dHexNAc=0;P=0;S=0;Ac=0	G65103AF
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=5;dHexNAc=0;P=0;S=0;Ac=0	G09981XA
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G22788YM
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G17735ON
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G19017LQ
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G57890AP
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=4;dHexNAc=0;P=0;S=0;Ac=0	G77581YN
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G72316DU
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G46548AL
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G58350FQ
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G77836CE
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G79098NN
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G71309TZ
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G08139DV
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=4;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G22870HL
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=4;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G35850IT
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=5;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G18613SX
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=1;Neu5Ac=0;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G37983LY
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=1;Neu5Ac=0;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G52526EA
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=1;Neu5Ac=1;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G82328JB
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=1;Neu5Ac=1;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G61474AM
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=1;Neu5Ac=2;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G09853DH
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=2;Neu5Ac=0;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G74112MA
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=2;Neu5Ac=1;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G52744DU
Hex=8;HexNAc=7;dHex=1;HexA=0;HexN=0;Pent=0;KDN=3;Neu5Ac=0;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G21140ZZ
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G27378DU
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G16007TE
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G98307JA
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G91171NX
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=4;dHexNAc=0;P=0;S=0;Ac=0	G21944FG
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=5;dHexNAc=0;P=0;S=0;Ac=0	G22091VV
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G01830HI
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G79108ES
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G64882EN
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G73173IU
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=1;Neu5Gc=4;dHexNAc=0;P=0;S=0;Ac=0	G42121OM
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G42156RM
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G63518MY
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G31083US
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=2;Neu5Gc=3;dHexNAc=0;P=0;S=0;Ac=0	G48463IJ
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G90147HN
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G39464AS
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=3;Neu5Gc=2;dHexNAc=0;P=0;S=0;Ac=0	G80413WM
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=4;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G67850YF
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=4;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G47976XA
Hex=8;HexNAc=7;dHex=2;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=5;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G52680BX
Hex=8;HexNAc=7;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=0;dHexNAc=0;P=0;S=0;Ac=0	G18120ND
Hex=8;HexNAc=7;dHex=3;HexA=0;HexN=0;Pent=0;KDN=0;Neu5Ac=0;Neu5Gc=1;dHexNAc=0;P=0;S=0;Ac=0	G11376EI
